id,age,avg_salary,government_employee,highest_education,employment_type,len_employment,study_status,size_of_company,investments,investments_value,property_owned_value,reported_monthly_income,total_existing_debt,housing_status,credit_history,loan_amount,loan_term,monthly_payment,stability_income,total_stable_income_monthly,core_net_worth,ratio_income_debt,ratio_debt_net_worth,ratio_payment_to_income,age_young,age_prime,age_senior,age_old,ratio_income_to_avg_salary,mortgage_end_age,years_of_mortgage_after_retirement,defaulted,loan_approved
2836,54,29750.0,no,bachelor,freelancer,8,no,1,yes,0.0,28201046,238000,2924918.0,mortgage,excellent,35186970,29,101975.0,0.56164,217134.0,25990128.0,0.78,0.79,0.69,0,0,1,0,0.95,83,18,0.2762,0.00036
2837,52,29750.0,yes,high_school,permanent,33,no,25445,no,0.0,0,22300,0.0,rent,fair,1138888,18,5301.0,0.78082,21322.0,66900.0,0.0,0.0,0.22,0,0,1,0,0.53,70,5,0.396,0.3685
2838,22,29750.0,yes,master,permanent,2,no,26344,yes,0.0,14744913,145100,2369901.0,mortgage,excellent,11932195,31,32368.0,0.82192,139932.0,12810312.0,0.78,0.81,0.19,1,0,0,0,0.89,53,-12,0.2163,0.95602
2839,54,29750.0,yes,bachelor,permanent,20,no,1024,no,0.0,0,14900,0.0,rent,fair,919566,27,2861.0,0.87671,14533.0,44700.0,0.0,0.0,0.12,0,0,1,0,0.27,81,16,0.4162,0.04625
2840,22,29750.0,no,basic,temporary,4,no,75,no,0.0,0,14900,0.0,rent,bad,470949,8,4917.0,0.42466,13185.0,44700.0,0.0,0.0,0.49,1,0,0,0,0.09,30,-35,0.9407,0.0003
2841,61,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,4,2086.0,0.27397,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,65,0,2.0,0.0
2842,22,29750.0,no,high_school,freelancer,3,yes,1,no,0.0,0,7438,0.0,rent,bad,544913,12,3798.0,0.46575,6643.0,22312.0,0.0,0.0,0.82,1,0,0,0,0.05,34,-31,1.1442,0.0
2843,27,29750.0,no,basic,permanent,5,no,33903,no,0.0,0,14900,0.0,rent,bad,706315,24,2470.0,0.61644,13757.0,44700.0,0.0,0.0,0.09,0,1,0,0,0.17,51,-14,0.6831,0.00031
2844,24,29750.0,yes,bachelor,permanent,3,no,28918,no,0.0,0,14900,0.0,rent,bad,409643,3,11389.0,0.79452,14288.0,44700.0,0.0,0.0,0.95,1,0,0,0,0.26,27,-38,1.1465,0.0
2845,39,29750.0,no,master,temporary,12,no,31,yes,108869945.0,106862000,238000,0.0,own,excellent,32400440,33,82614.0,0.76712,226915.0,216445945.0,0.0,0.0,0.47,0,1,0,0,0.98,72,7,0.115,0.36693
2846,33,29750.0,no,bachelor,freelancer,4,no,1,yes,0.0,5239166,56100,1008054.0,mortgage,excellent,2584951,10,21605.0,0.58904,51489.0,4399412.0,0.79,0.82,0.59,0,1,0,0,0.8,43,-22,0.2772,0.0039
2847,54,29750.0,no,high_school,permanent,25,no,27164,no,0.0,0,34700,0.0,rent,fair,2942906,30,8247.0,0.73973,32894.0,104100.0,0.0,0.0,0.23,0,0,1,0,0.76,84,19,0.35,0.04609
2848,34,29750.0,no,basic,permanent,7,no,27871,no,0.0,0,16300,0.0,rent,bad,365600,7,4361.0,0.61644,15050.0,48900.0,0.0,0.0,0.31,0,1,0,0,0.31,41,-24,0.7613,0.0003
2849,54,29750.0,no,high_school,temporary,27,no,15,no,0.0,0,14900,0.0,rent,bad,1236049,29,3582.0,0.67123,13920.0,44700.0,0.0,0.0,0.24,0,0,1,0,0.2,83,18,0.759,3e-05
2850,62,29750.0,yes,bachelor,permanent,39,no,27035,yes,0.0,1301493,14900,1219261.0,mortgage,excellent,807150,22,3077.0,0.72603,14084.0,126932.0,0.94,1.0,0.16,0,0,0,1,0.22,84,19,0.2877,0.08915
2851,51,29750.0,no,high_school,permanent,13,no,34021,yes,0.0,2370602,25300,393055.0,mortgage,excellent,473858,3,13175.0,0.72603,23914.0,2053447.0,0.78,0.81,0.8,0,0,1,0,0.61,54,-11,0.3184,4e-05
2852,21,29750.0,no,basic,permanent,5,no,9666,no,0.0,0,14900,0.0,rent,bad,627714,21,2506.0,0.50685,13430.0,44700.0,0.0,0.0,0.1,1,0,0,0,0.12,42,-23,0.7061,0.00031
2853,65,29750.0,yes,high_school,permanent,40,no,1937,no,0.0,0,20800,0.0,rent,bad,332230,2,13851.0,0.67123,19432.0,62400.0,0.0,0.0,0.92,0,0,0,1,0.47,67,2,1.0568,0.0
2854,64,29750.0,no,high_school,permanent,31,no,4561,no,0.0,0,24300,0.0,rent,bad,1828397,28,5486.0,0.54795,22103.0,72900.0,0.0,0.0,0.22,0,0,0,1,0.55,92,27,0.6267,1e-05
2855,54,29750.0,no,high_school,permanent,32,no,37018,no,0.0,0,26600,0.0,rent,fair,876891,10,7329.0,0.64384,24705.0,79800.0,0.0,0.0,0.33,0,0,1,0,0.63,64,-1,0.414,0.48865
2856,62,29750.0,no,basic,permanent,17,no,29024,no,0.0,0,17300,0.0,rent,bad,1565223,14,9355.0,0.50685,15594.0,51900.0,0.0,0.0,0.84,0,0,0,1,0.34,76,11,1.0557,0.0
2857,29,29750.0,no,high_school,freelancer,8,no,1,yes,1735728.0,0,14900,0.0,rent,fair,530336,24,1854.0,0.58904,13675.0,1780428.0,0.0,0.0,0.03,0,1,0,0,0.14,53,-12,0.4118,0.49536
2858,28,29750.0,yes,bachelor,permanent,7,no,37393,no,0.0,0,33600,0.0,rent,excellent,3665178,31,9942.0,0.91781,33048.0,100800.0,0.0,0.0,0.34,0,1,0,0,0.76,59,-6,0.1558,0.98325
2859,20,29750.0,no,high_school,permanent,1,no,34180,yes,48199.0,0,14900,0.0,rent,bad,2105036,35,5064.0,0.63014,13798.0,92899.0,0.0,0.0,0.47,1,0,0,0,0.18,55,-10,0.8981,0.0003
2860,27,29750.0,no,bachelor,permanent,4,no,34440,yes,0.0,21599000,136700,4495229.0,own,excellent,4825269,21,19266.0,0.75342,129959.0,17513871.0,0.83,0.83,0.04,0,1,0,0,0.88,48,-17,0.1638,0.96351
2861,47,29750.0,no,basic,permanent,23,no,23074,no,0.0,0,18300,0.0,rent,bad,1482266,34,3669.0,0.60274,16846.0,54900.0,0.0,0.0,0.16,0,0,1,0,0.38,81,16,0.6509,3e-05
2862,24,29750.0,no,master,permanent,4,no,36111,yes,906622.0,0,14900,0.0,rent,excellent,321460,3,8937.0,0.68493,13961.0,951322.0,0.0,0.0,0.88,1,0,0,0,0.21,27,-38,0.2809,4e-05
2863,64,29750.0,no,basic,permanent,12,no,37391,no,0.0,0,18400,0.0,rent,bad,1731216,13,11140.0,0.50685,16585.0,55200.0,0.0,0.0,0.9,0,0,0,1,0.37,77,12,1.0798,0.0
2864,45,29750.0,yes,high_school,permanent,23,no,17970,no,0.0,0,28200,0.0,rent,fair,859066,4,17919.0,0.87671,27505.0,84600.0,0.0,0.0,0.89,0,0,1,0,0.7,49,-16,0.6002,2e-05
2865,20,29750.0,no,high_school,temporary,1,yes,100,no,0.0,0,7438,0.0,rent,bad,450108,13,2896.0,0.57534,6806.0,22312.0,0.0,0.0,0.6,1,0,0,0,0.06,33,-32,1.0143,0.0
2866,42,29750.0,no,bachelor,freelancer,4,no,1,yes,0.0,1912996,14900,1451688.0,mortgage,excellent,1266810,31,3436.0,0.53425,13512.0,506008.0,0.97,0.96,0.23,0,0,1,0,0.13,73,8,0.3042,0.35563
2867,19,29750.0,no,bachelor,freelancer,0,yes,1,no,0.0,0,16363,0.0,rent,bad,337530,8,3524.0,0.46575,14614.0,49088.0,0.0,0.0,0.2,1,0,0,0,0.28,27,-38,0.7084,0.0
2868,25,29750.0,no,high_school,permanent,2,no,7959,no,0.0,0,18600,0.0,rent,bad,995219,34,2464.0,0.71233,17530.0,55800.0,0.0,0.0,0.03,0,1,0,0,0.41,59,-6,0.5658,0.00031
2869,64,29750.0,no,high_school,temporary,10,no,23,no,0.0,0,24800,0.0,rent,bad,204958,1,17085.0,0.57534,22694.0,74400.0,0.0,0.0,0.94,0,0,0,1,0.57,65,0,1.0338,0.0
2870,30,29750.0,no,high_school,permanent,0,no,39057,no,0.0,0,19500,0.0,rent,bad,506709,8,5291.0,0.69863,18325.0,58500.0,0.0,0.0,0.31,0,1,0,0,0.43,38,-27,0.7199,0.0003
2871,59,29750.0,no,basic,temporary,9,no,34,no,0.0,0,20600,0.0,rent,bad,961905,7,11475.0,0.49315,18512.0,61800.0,0.0,0.0,0.86,0,0,1,0,0.44,66,1,1.0327,0.0
2872,28,29750.0,no,bachelor,temporary,0,no,69,no,0.0,0,14900,0.0,rent,bad,1440419,21,5751.0,0.65753,13879.0,44700.0,0.0,0.0,0.58,0,1,0,0,0.2,49,-16,0.9545,3e-05
2873,39,29750.0,no,bachelor,freelancer,13,no,1,yes,0.0,3053351,36900,2084762.0,mortgage,excellent,2458266,11,18684.0,0.64384,34272.0,1079289.0,0.9,0.94,0.79,0,1,0,0,0.77,50,-15,0.3208,4e-05
2874,46,29750.0,yes,basic,permanent,25,no,32571,no,0.0,0,18800,0.0,rent,bad,1254035,31,3402.0,0.73973,17821.0,56400.0,0.0,0.0,0.11,0,0,1,0,0.42,77,12,0.6083,6e-05
2875,60,29750.0,no,phd,permanent,5,no,31901,yes,0.0,24099555,238000,18504554.0,mortgage,excellent,24016162,20,100656.0,0.69863,223655.0,6309001.0,0.94,0.96,0.65,0,0,0,1,0.97,80,15,0.2909,0.00073
2876,34,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,593,0.0,rent,bad,100000,15,558.0,0.41096,523.0,1779.0,0.0,0.0,0.97,0,1,0,0,0.04,49,-16,1.2339,0.0
2877,27,29750.0,no,phd,temporary,0,no,25,yes,4236938.0,26973559,238000,26911491.0,mortgage,excellent,9652991,5,161123.0,0.71233,224307.0,5013006.0,0.98,0.98,0.92,0,1,0,0,0.97,32,-33,0.3305,4e-05
2878,43,29750.0,no,basic,permanent,5,no,17774,no,0.0,0,22300,0.0,rent,bad,1952475,34,4833.0,0.56164,20345.0,66900.0,0.0,0.0,0.2,0,0,1,0,0.5,77,12,0.6325,6e-05
2879,57,29750.0,yes,high_school,permanent,25,no,24465,yes,0.0,3144000,27100,446573.0,rent,excellent,2945934,28,8840.0,0.87671,26432.0,2778727.0,0.78,0.8,0.41,0,0,1,0,0.67,85,20,0.2869,0.08857
2880,41,29750.0,no,high_school,temporary,20,no,59,no,0.0,0,26500,0.0,rent,bad,2300550,19,10147.0,0.67123,24758.0,79500.0,0.0,0.0,0.57,0,0,1,0,0.63,60,-5,0.8004,3e-05
2881,29,29750.0,no,bachelor,freelancer,6,no,1,yes,0.0,25974000,96200,0.0,own,excellent,792244,1,66041.0,0.61644,88820.0,26262600.0,0.0,0.0,0.94,0,1,0,0,0.84,30,-35,0.1738,4e-05
2882,39,29750.0,no,phd,freelancer,4,no,1,yes,0.0,37842000,238000,0.0,own,excellent,29803645,26,96255.0,0.64384,221047.0,38556000.0,0.0,0.0,0.62,0,1,0,0,0.96,65,0,0.1322,0.00405
2883,63,29750.0,yes,basic,permanent,35,no,5807,no,0.0,0,17900,0.0,rent,bad,785827,33,2004.0,0.54795,16282.0,53700.0,0.0,0.0,0.01,0,0,0,1,0.36,96,31,0.5716,0.0
2884,40,29750.0,no,high_school,temporary,13,no,29,no,0.0,0,20000,0.0,rent,bad,1286353,27,4002.0,0.65753,18630.0,60000.0,0.0,0.0,0.15,0,0,1,0,0.45,67,2,0.621,0.00023
2885,55,29750.0,no,high_school,freelancer,15,no,1,no,0.0,0,18000,0.0,rent,bad,1811010,17,8922.0,0.56164,16422.0,54000.0,0.0,0.0,0.79,0,0,1,0,0.37,72,7,1.0166,0.0
2886,52,29750.0,no,high_school,temporary,32,no,57,yes,0.0,2443118,33600,46577.0,mortgage,fair,2177301,11,16548.0,0.57534,30746.0,2497341.0,0.75,0.75,0.78,0,0,1,0,0.74,63,-2,0.7501,2e-05
2887,21,29750.0,no,basic,temporary,5,no,66,no,0.0,0,18600,0.0,rent,bad,1299827,32,3417.0,0.45205,16562.0,55800.0,0.0,0.0,0.14,1,0,0,0,0.37,53,-12,0.6428,0.00031
2888,35,29750.0,no,master,temporary,5,no,33,no,0.0,0,170500,0.0,rent,excellent,2249870,4,46928.0,0.73973,161625.0,511500.0,0.0,0.0,0.31,0,1,0,0,0.91,39,-26,0.1386,0.98502
2889,29,29750.0,no,high_school,permanent,2,no,4583,yes,2413106.0,0,23800,0.0,rent,excellent,1800009,30,5044.0,0.71233,22431.0,2484506.0,0.0,0.0,0.17,0,1,0,0,0.56,59,-6,0.1486,0.991
2890,62,29750.0,no,high_school,freelancer,15,no,1,yes,0.0,1468673,21700,1220023.0,mortgage,fair,1161715,26,3752.0,0.47945,19441.0,313750.0,0.9,0.97,0.11,0,0,0,1,0.48,88,23,0.6398,0.02215
2891,46,29750.0,no,basic,permanent,17,no,19884,no,0.0,0,18000,0.0,rent,bad,649754,5,10845.0,0.58904,16521.0,54000.0,0.0,0.0,0.89,0,0,1,0,0.37,51,-14,1.0741,0.0
2892,59,29750.0,yes,basic,permanent,31,no,6653,no,0.0,0,20300,0.0,rent,bad,1749624,33,4461.0,0.63014,18798.0,60900.0,0.0,0.0,0.2,0,0,1,0,0.45,92,27,0.6498,1e-05
2893,47,29750.0,no,high_school,permanent,18,no,4072,no,0.0,0,25900,0.0,rent,fair,1912433,35,4600.0,0.71233,24410.0,77700.0,0.0,0.0,0.1,0,0,1,0,0.62,82,17,0.3335,0.04639
2894,29,29750.0,no,basic,permanent,2,no,19246,no,0.0,0,17700,0.0,rent,bad,1810679,35,4356.0,0.58904,16245.0,53100.0,0.0,0.0,0.26,0,1,0,0,0.36,64,-1,0.7153,0.0003
2895,20,29750.0,no,high_school,permanent,1,no,18482,no,0.0,0,14900,0.0,rent,bad,640845,15,3576.0,0.63014,13798.0,44700.0,0.0,0.0,0.25,1,0,0,0,0.18,35,-30,0.7716,0.0003
2896,37,29750.0,yes,high_school,permanent,14,no,14598,no,0.0,0,23800,0.0,rent,fair,2290793,28,6874.0,0.91781,23409.0,71400.0,0.0,0.0,0.32,0,1,0,0,0.59,65,0,0.419,0.48882
2897,30,29750.0,no,high_school,temporary,8,no,8,no,0.0,0,26700,0.0,rent,bad,3129222,29,9069.0,0.60274,24579.0,80100.0,0.0,0.0,0.48,0,1,0,0,0.63,59,-6,0.7486,0.0003
2898,46,29750.0,yes,high_school,permanent,26,no,32889,yes,0.0,1840503,22000,1376931.0,mortgage,excellent,2800875,22,10678.0,0.87671,21458.0,529572.0,0.9,0.95,0.73,0,0,1,0,0.53,68,3,0.3323,3e-05
2899,31,29750.0,no,master,freelancer,10,no,1,yes,8439274.0,4718779,56100,1755027.0,mortgage,excellent,3367003,11,25590.0,0.67123,52411.0,11571325.0,0.82,0.8,0.72,0,1,0,0,0.8,42,-23,0.2956,4e-05
2900,52,29750.0,no,phd,permanent,17,no,16725,yes,48928079.0,60214000,238000,20756900.0,own,excellent,27189470,31,73757.0,0.80822,228871.0,89099179.0,0.95,0.82,0.38,0,0,1,0,0.99,83,18,0.2002,0.08885
2901,42,29750.0,no,master,permanent,3,no,20661,yes,25387059.0,4360793,81500,3558102.0,mortgage,excellent,5619160,23,20497.0,0.72603,77034.0,26434250.0,0.86,0.8,0.26,0,0,1,0,0.83,65,0,0.236,0.95266
2902,56,29750.0,no,high_school,permanent,24,no,18519,no,0.0,0,32000,0.0,rent,fair,2105336,26,6799.0,0.73973,30334.0,96000.0,0.0,0.0,0.17,0,0,1,0,0.73,82,17,0.3349,0.04624
2903,18,29750.0,no,high_school,permanent,0,no,9596,no,0.0,0,19900,0.0,rent,bad,2132286,26,6887.0,0.58904,18264.0,59700.0,0.0,0.0,0.5,1,0,0,0,0.43,44,-21,0.8292,0.0003
2904,33,29750.0,yes,bachelor,permanent,8,no,4562,no,0.0,0,23100,0.0,rent,excellent,227206,1,18940.0,0.90411,22657.0,69300.0,0.0,0.0,0.96,0,1,0,0,0.57,34,-31,0.2613,4e-05
2905,22,29750.0,no,bachelor,freelancer,1,no,1,no,0.0,0,14900,0.0,rent,bad,895034,10,7481.0,0.49315,13390.0,44700.0,0.0,0.0,0.8,1,0,0,0,0.11,32,-33,1.112,0.0
2906,39,29750.0,no,high_school,unemployed,0,no,0,no,0.0,0,0,0.0,rent,bad,100000,23,365.0,0.41096,0.0,0.0,0.0,0.0,0.99,0,1,0,0,0.0,62,-3,2.0,0.0
2907,20,29750.0,yes,high_school,permanent,1,yes,22010,no,0.0,0,7438,0.0,rent,bad,155510,7,1855.0,0.76712,7091.0,22312.0,0.0,0.0,0.25,1,0,0,0,0.08,27,-38,0.8062,0.0
2908,52,29750.0,yes,high_school,permanent,33,no,38861,no,0.0,0,19700,0.0,rent,bad,1099992,21,4392.0,0.78082,18836.0,59100.0,0.0,0.0,0.19,0,0,1,0,0.45,73,8,0.644,0.00011
2909,19,29750.0,yes,basic,permanent,1,no,20271,no,0.0,0,14900,0.0,rent,bad,1219005,19,5376.0,0.63014,13798.0,44700.0,0.0,0.0,0.53,1,0,0,0,0.18,38,-27,0.9326,3e-05
2910,25,29750.0,yes,high_school,permanent,5,no,8125,no,0.0,0,19000,0.0,rent,bad,229963,3,6394.0,0.87671,18531.0,57000.0,0.0,0.0,0.43,0,1,0,0,0.44,28,-37,0.7854,0.0003
2911,31,29750.0,yes,high_school,permanent,11,no,28389,no,0.0,0,15400,0.0,rent,bad,1075791,20,4509.0,0.91781,15147.0,46200.0,0.0,0.0,0.33,0,1,0,0,0.31,51,-14,0.7728,0.0003
2912,60,29750.0,yes,high_school,permanent,21,no,35354,no,0.0,0,17100,0.0,rent,bad,1246044,11,9470.0,0.79452,16397.0,51300.0,0.0,0.0,0.83,0,0,0,1,0.37,71,6,1.0396,0.0
2913,44,29750.0,no,high_school,temporary,8,no,91,no,0.0,0,30000,0.0,rent,bad,2890454,19,12748.0,0.63014,27781.0,90000.0,0.0,0.0,0.67,0,0,1,0,0.7,63,-2,0.8337,3e-05
2914,37,29750.0,no,master,permanent,16,no,18765,yes,0.0,21833000,186600,4230085.0,own,excellent,27259298,34,67480.0,0.83562,180465.0,18162715.0,0.8,0.82,0.49,0,1,0,0,0.92,71,6,0.2068,0.35349
2915,31,29750.0,no,basic,permanent,11,no,30748,no,0.0,0,14900,0.0,rent,bad,912851,25,3065.0,0.64384,13839.0,44700.0,0.0,0.0,0.17,0,1,0,0,0.19,56,-9,0.7222,0.00031
2916,40,29750.0,no,bachelor,temporary,17,no,15,yes,0.0,82534000,201300,0.0,own,excellent,7977279,5,133152.0,0.68493,188615.0,83137900.0,0.0,0.0,0.92,0,0,1,0,0.93,45,-20,0.166,4e-05
2917,63,29750.0,yes,high_school,permanent,24,no,28227,no,0.0,0,16000,0.0,rent,bad,717231,10,5995.0,0.79452,15342.0,48000.0,0.0,0.0,0.53,0,0,0,1,0.33,73,8,0.8809,1e-05
2918,65,29750.0,no,bachelor,permanent,12,no,21271,yes,0.0,34860000,174300,4783269.0,own,excellent,15280063,21,61010.0,0.67123,162839.0,30599631.0,0.82,0.8,0.49,0,0,0,1,0.91,86,21,0.2078,0.04421
2919,37,29750.0,no,basic,permanent,10,no,27479,no,0.0,0,25500,0.0,rent,bad,834258,9,7745.0,0.64384,23684.0,76500.0,0.0,0.0,0.39,0,1,0,0,0.6,46,-19,0.7072,0.0003
2920,34,29750.0,yes,phd,permanent,8,no,25109,no,0.0,0,238000,0.0,rent,excellent,11112560,25,37314.0,0.9726,236696.0,714000.0,0.0,0.0,0.05,0,1,0,0,1.0,59,-6,0.0934,0.99772
2921,29,29750.0,no,bachelor,permanent,7,no,1599,yes,0.0,7076834,76500,3856497.0,mortgage,excellent,3343317,20,14012.0,0.75342,72727.0,3449837.0,0.88,0.91,0.11,0,1,0,0,0.83,49,-16,0.2237,0.95693
2922,29,29750.0,yes,bachelor,permanent,9,no,21675,yes,0.0,8316000,75600,3622082.0,own,excellent,2978973,10,24898.0,0.91781,74357.0,4920718.0,0.87,0.88,0.41,0,1,0,0,0.83,39,-26,0.211,0.94462
2923,42,29750.0,no,high_school,temporary,6,no,95,no,0.0,0,29000,0.0,rent,bad,1327064,9,12320.0,0.63014,26855.0,87000.0,0.0,0.0,0.67,0,0,1,0,0.68,51,-14,0.8406,3e-05
2924,22,29750.0,no,basic,freelancer,5,no,1,no,0.0,0,18700,0.0,rent,bad,789886,28,2370.0,0.35616,16292.0,56100.0,0.0,0.0,0.04,1,0,0,0,0.36,50,-15,0.5888,0.00031
2925,32,29750.0,no,bachelor,temporary,0,no,71,no,0.0,0,14900,0.0,rent,bad,1607751,29,4659.0,0.65753,13879.0,44700.0,0.0,0.0,0.41,0,1,0,0,0.2,61,-4,0.8567,0.0003
2926,50,29750.0,no,basic,permanent,0,no,17687,no,0.0,0,19000,0.0,rent,bad,2071570,16,10840.0,0.50685,17126.0,57000.0,0.0,0.0,0.87,0,0,1,0,0.39,66,1,1.0557,0.0
2927,29,29750.0,no,basic,permanent,4,no,7763,no,0.0,0,18400,0.0,rent,bad,1006483,24,3519.0,0.57534,16837.0,55200.0,0.0,0.0,0.14,0,1,0,0,0.38,53,-12,0.6394,0.00031
2928,23,29750.0,yes,bachelor,permanent,1,yes,34285,no,0.0,0,16363,0.0,rent,bad,1369971,21,5470.0,0.79452,15690.0,49088.0,0.0,0.0,0.44,1,0,0,0,0.34,44,-21,0.8257,0.0
2929,37,29750.0,no,high_school,freelancer,11,no,1,no,0.0,0,35600,0.0,rent,bad,969416,14,5794.0,0.61644,32869.0,106800.0,0.0,0.0,0.08,0,1,0,0,0.76,51,-14,0.4738,0.00031
2930,53,29750.0,no,high_school,freelancer,16,no,1,no,0.0,0,27700,0.0,rent,bad,3634037,34,8996.0,0.56164,25271.0,83100.0,0.0,0.0,0.45,0,0,1,0,0.65,87,22,0.7245,1e-05
2931,37,29750.0,no,high_school,freelancer,17,no,1,no,0.0,0,14900,0.0,rent,bad,1314777,14,7858.0,0.61644,13757.0,44700.0,0.0,0.0,0.82,0,1,0,0,0.17,51,-14,1.1028,0.0
2932,41,29750.0,no,master,permanent,6,no,9586,yes,0.0,78631000,176300,8847402.0,own,excellent,11646573,20,48813.0,0.73973,167123.0,70312498.0,0.88,0.8,0.32,0,0,1,0,0.91,61,-4,0.1936,0.95104
2933,36,29750.0,no,basic,permanent,10,no,5350,no,0.0,0,19700,0.0,rent,bad,310845,3,8642.0,0.63014,18243.0,59100.0,0.0,0.0,0.7,0,1,0,0,0.43,39,-26,0.9441,3e-05
2934,19,29750.0,no,basic,temporary,0,no,31,no,0.0,0,17500,0.0,rent,bad,1282442,9,11906.0,0.39726,15390.0,52500.0,0.0,0.0,0.95,1,0,0,0,0.33,28,-37,1.1224,0.0
2935,20,29750.0,no,high_school,permanent,1,no,14187,no,0.0,0,17800,0.0,rent,bad,1474862,24,5157.0,0.63014,16483.0,53400.0,0.0,0.0,0.36,1,0,0,0,0.37,44,-21,0.7694,0.0003
2936,27,29750.0,no,high_school,permanent,1,no,33522,no,0.0,0,28200,0.0,rent,bad,2855377,23,10416.0,0.72603,26655.0,84600.0,0.0,0.0,0.53,0,1,0,0,0.68,50,-15,0.7601,3e-05
2937,56,29750.0,no,high_school,temporary,21,no,84,no,0.0,0,36800,0.0,rent,bad,3777116,17,18608.0,0.67123,34380.0,110400.0,0.0,0.0,0.78,0,0,1,0,0.77,73,8,0.8728,0.0
2938,52,29750.0,no,bachelor,permanent,23,no,20264,yes,0.0,53335000,127900,0.0,own,excellent,3715325,13,23907.0,0.76712,121943.0,53718700.0,0.0,0.0,0.12,0,0,1,0,0.87,65,0,0.0848,0.99481
2939,63,29750.0,no,bachelor,temporary,21,no,90,no,0.0,0,15100,0.0,rent,bad,2026095,27,6303.0,0.61644,13942.0,45300.0,0.0,0.0,0.66,0,0,0,1,0.2,90,25,1.0005,0.0
2940,48,29750.0,no,high_school,temporary,9,no,55,no,0.0,0,31200,0.0,rent,bad,3609695,19,15921.0,0.63014,28892.0,93600.0,0.0,0.0,0.8,0,0,1,0,0.71,67,2,0.905,0.0
2941,49,29750.0,yes,high_school,permanent,29,no,10029,yes,0.0,2638492,27900,1134126.0,mortgage,excellent,2360591,35,5678.0,0.87671,27212.0,1588066.0,0.85,0.88,0.14,0,0,1,0,0.69,84,19,0.2347,0.08963
2942,64,29750.0,no,high_school,permanent,30,no,11475,no,0.0,0,37400,0.0,rent,bad,1206329,4,25162.0,0.56164,34121.0,112200.0,0.0,0.0,0.93,0,0,0,1,0.77,68,3,0.9591,0.0
2943,51,29750.0,no,master,permanent,11,no,2766,yes,252101791.0,26894000,238000,14100818.0,own,excellent,3548292,2,147936.0,0.75342,226263.0,265608973.0,0.9,0.77,0.89,0,0,1,0,0.98,53,-12,0.2497,4e-05
2944,21,29750.0,no,high_school,permanent,1,no,7381,no,0.0,0,24500,0.0,rent,bad,1970743,25,6617.0,0.61644,22621.0,73500.0,0.0,0.0,0.32,1,0,0,0,0.57,46,-19,0.6773,0.0003
2945,40,29750.0,no,high_school,freelancer,16,no,1,no,0.0,0,33400,0.0,rent,bad,981115,16,5134.0,0.56164,30472.0,100200.0,0.0,0.0,0.07,0,0,1,0,0.73,56,-9,0.4784,0.00031
2946,47,29750.0,no,master,permanent,27,no,32362,yes,0.0,77010000,219400,0.0,own,excellent,16120432,30,45174.0,0.79452,210384.0,77668200.0,0.0,0.0,0.15,0,0,1,0,0.94,77,12,0.0835,0.18628
2947,27,29750.0,no,phd,permanent,3,no,3201,yes,23009262.0,84456000,212200,62501298.0,own,excellent,15519987,11,117957.0,0.79452,203479.0,45600565.0,1.0,0.92,0.83,0,1,0,0,0.94,38,-27,0.2586,4e-05
2948,38,29750.0,no,high_school,freelancer,14,no,1,no,0.0,0,14900,0.0,rent,bad,1481387,14,8854.0,0.61644,13757.0,44700.0,0.0,0.0,0.88,0,1,0,0,0.17,52,-13,1.1373,0.0
2949,38,29750.0,no,bachelor,permanent,2,no,5127,yes,11573267.0,14677352,88700,8940524.0,mortgage,excellent,8078486,32,21236.0,0.73973,84083.0,17576195.0,0.97,0.86,0.23,0,1,0,0,0.84,70,5,0.2431,0.71425
2950,55,29750.0,no,high_school,permanent,6,no,35704,no,0.0,0,33100,0.0,rent,fair,2555826,34,6327.0,0.69863,31105.0,99300.0,0.0,0.0,0.13,0,0,1,0,0.74,89,24,0.3184,0.02317
2951,30,29750.0,yes,high_school,permanent,10,no,28799,no,0.0,0,23000,0.0,rent,fair,3052804,32,8025.0,0.91781,22622.0,69000.0,0.0,0.0,0.45,0,1,0,0,0.57,62,-3,0.4701,0.48529
2952,38,29750.0,yes,master,permanent,13,no,34543,yes,33629728.0,42528000,177200,0.0,own,excellent,2544783,2,106097.0,0.9726,176229.0,76689328.0,0.0,0.0,0.85,0,1,0,0,0.92,40,-25,0.1592,4e-05
2953,43,29750.0,yes,high_school,permanent,24,no,18816,no,0.0,0,20600,0.0,rent,bad,808754,24,2828.0,0.87671,20092.0,61800.0,0.0,0.0,0.03,0,0,1,0,0.49,67,2,0.5382,0.00023
2954,29,29750.0,no,master,temporary,4,yes,70,no,0.0,0,18594,0.0,rent,bad,791238,33,2017.0,0.71233,17524.0,55781.0,0.0,0.0,0.01,0,1,0,0,0.41,62,-3,0.5543,0.0
2955,35,29750.0,no,bachelor,temporary,6,no,3,yes,0.0,9921275,90300,9256916.0,mortgage,excellent,1641755,6,22843.0,0.63014,83620.0,935259.0,0.97,1.0,0.28,0,1,0,0,0.84,41,-24,0.257,0.9463
